,AT_solar_generation_actual_s,AT_solar_generation_actual_w,BE_solar_generation_actual_s,BE_solar_generation_actual_w,BG_solar_generation_actual_s,BG_solar_generation_actual_w,CZ_solar_generation_actual_s,CZ_solar_generation_actual_w,DE_solar_generation_actual_s,DE_solar_generation_actual_w,DK_solar_generation_actual_s,DK_solar_generation_actual_w,EE_solar_generation_actual_s,EE_solar_generation_actual_w,ES_solar_generation_actual_s,ES_solar_generation_actual_w,FR_solar_generation_actual_s,FR_solar_generation_actual_w,GR_solar_generation_actual_s,GR_solar_generation_actual_w,IT_solar_generation_actual_s,IT_solar_generation_actual_w,LT_solar_generation_actual_s,LT_solar_generation_actual_w,NL_solar_generation_actual_s,NL_solar_generation_actual_w,PT_solar_generation_actual_s,PT_solar_generation_actual_w,RO_solar_generation_actual_s,RO_solar_generation_actual_w,SI_solar_generation_actual_s,SI_solar_generation_actual_w,SK_solar_generation_actual_s,SK_solar_generation_actual_w
2019-10-31,2.1373978678690033,862.729362292773,2.217162960492672,5078.942583966818,2.6256741100980485,57.83756681496756,1.7361471152172445,2556.4849295666763,2.070401588277319,49071.184415040276,2.4137326481719517,745.6549834728542,0.001,4.893051874637603,2.0202865153809135,8232.203894356917,2.2399644974156314,5395.560814620147,3.6180028313421664,1179.2929869453656,1.7122538618487164,9976.912070690225,1.810553762544481,17.424729443457394,3.198954090994904,63.76733431565344,2.2144450672475067,410.2045887143832,1.7123749158810797,429.1275571497041,2.121421659756742,192.30915494638757,2.071036035340369,753.375517468515
2019-11-01,2.126373666062377,1070.092320750093,2.711045273555354,761.9627634709161,1.6509971075212722,114.31204849442997,2.0730892829991987,2520.0621633709125,3.6295521773535198,18231.573773319193,2.0555882042282914,530.1007337164746,0.001,4.893051874637603,2.033466760750832,7909.748149254019,2.0883455079094,3996.3490581453207,1.5115517102269393,1577.9875770724393,1.7134031321592567,8542.005342603381,2.0702217987971414,17.292977503776537,2.65410256518644,18.684334184441376,2.054729330979469,540.1419174979455,1.6143665439683557,1106.052728416273,1.794406947016296,248.39840831060167,2.1354478576372906,617.1355422511268
2019-11-02,1.7980888443952145,846.1181533184943,2.8263576158068506,2879.99348556127,1.5772361509917556,865.0995094356203,2.2712061707230724,524.5485727072975,2.8330138332272625,21288.845411211994,1.9389234051626767,90.12954103101187,0.001,4.893051874637603,2.0663407046797277,6538.811219974521,2.171998030258542,5758.297619146571,1.5112933416553496,2555.2238379013734,1.743534829181627,8585.97917590549,1.7769299661725197,16.21462808891694,2.5763553828459553,61.74472499087007,2.297939510715113,601.8859400136815,1.5261482692513906,445.0119677144673,1.6675303715946521,129.03753035196775,2.7764866814028606,66.05321610403473
2019-11-03,1.8555779102741705,850.9671859865178,1.9146520422771551,1026.241164138166,3.6192672280361826,1051.0885285428985,2.2466202766656895,614.6834604385255,2.627748618321224,19360.2036595501,2.6589543304414436,314.6646914158292,0.001,4.893051874637603,1.8711802525229282,8039.844867435979,2.451484692427091,6030.298147218719,1.511174712916866,2989.1941415975352,1.7779130103762508,7029.557842666076,2.068172046270776,17.31960660878348,2.790531690264819,43.79389009429872,2.1569241312928007,673.5611718002963,2.6277447015046937,798.7109135553233,1.7896041675759262,165.2112639871017,2.1804295954530852,158.2229568043322
2019-11-04,2.6073061471513084,1101.5602286042913,2.5885488002909978,1853.4757018574317,1.511210144536923,554.2056211576368,2.1668399025519127,1636.988975296321,2.613809560834758,22060.05674521443,2.62754418941912,110.55949183762004,0.001,4.893051874637603,2.084416293691034,6863.178568849892,2.1644172032481452,6072.289534177642,1.5110131945058918,1143.8528445102097,1.7512775985105054,18468.76290393152,2.6284504235751323,8.097731756380213,2.6018684658442623,24.76938224714892,2.4173422019647424,519.2507452677953,1.5120384274394958,936.0660636149441,1.7788456218489057,118.96347926558954,2.2084956195744856,57.13413181558402
2019-11-05,2.189800686029784,430.69195436420955,2.1607029294184668,1755.0411945903124,3.6109515666961673,1750.686176776886,2.1347322267430977,544.3044490248259,2.0719928674405415,18416.851349050412,2.075941738204697,171.6410529276015,0.001,4.893051874637603,1.9409028126746763,9178.401134742071,2.1547467311565214,6139.128213141324,2.628385281372018,3652.418325940017,2.6235487433950895,11159.947667258803,2.071904554533824,17.483209431874123,3.1338867652549687,19.390512285282526,1.895387059954557,892.6766752369273,1.5376304207011855,1608.0762034590366,1.6421435227021717,66.61293149625516,2.180456384427645,39.49927917939746
2019-11-06,2.12839858845691,917.2732010449981,2.7726282044445574,1501.2705638115344,1.5116681055260486,908.9887008320511,1.7800980370457964,2158.828622925972,2.075560039281856,15327.853662824622,2.1445611012981014,298.1452875655484,0.001,4.893051874637603,2.0268191641382747,11657.166535944756,2.1964014520347988,7371.553826313873,1.5110751027950584,3407.1059487680495,1.8240154360839758,9160.717164937421,2.0632919569823915,17.044748635352402,2.2300948474341507,38.31695387541551,2.1197755208215714,675.5220643508487,1.561503093170871,816.5320531634934,1.6599749600665192,85.36667724184234,2.230714565495486,516.4622708523153
2019-11-07,2.154729921165732,990.1458241151431,2.651335944909466,1490.8254492295669,1.5117363621904951,930.9509732033495,1.9021063905182571,2174.2065193683798,2.0755098502849325,27142.301418652074,2.2096955581739506,475.3586921756275,0.001,4.893051874637603,1.719680151777324,8487.85236635401,2.2478156924797617,4999.125429968931,1.5108820296001897,2533.400605687328,1.7441344778835632,11485.330165743613,2.0649513396256585,17.785057372774737,2.810029777444856,22.07828405970001,1.9769424853995572,1080.3649981615752,1.5154973587275848,597.6468024450658,1.8083048539328708,127.93969262789909,0.8050338567234563,185.39725278263268
2019-11-08,1.8008043962966522,659.760294853146,2.2917698783524134,4515.791986246901,2.629794655996369,818.0373520633439,2.0659306169304594,645.9406705745578,2.0666087954907093,17330.200892656234,2.791045013234159,490.9453734387728,0.001,4.893051874637603,1.858584753571757,13893.571376349639,2.507031515245046,7555.928760217967,1.5439707086411492,2512.0548405842133,2.6301835023215876,9301.72237659476,2.063084647432888,18.579898402629127,2.6733801660245926,82.67095257160025,1.9873792330438007,1236.0949308948484,1.561456493113912,734.822631675572,1.6584913356092699,92.37450725845366,2.6069473955680573,310.724817504738
2019-11-09,2.2089328638520636,696.9171575693745,2.3320992040619375,3255.318855719027,1.5171450495832892,1485.142171939869,2.5724741232913746,408.01032380902967,2.614757920186503,15519.004951911682,2.6624638172034354,304.9227902713617,0.001,4.893051874637603,2.1917162675783475,12115.636468574841,2.100935164994965,8876.033848937659,1.5112826755832065,3341.3228033913297,1.7775763067797445,14296.815411178119,2.134595556629769,15.40292735496757,5.733899977093312,29.04286279797547,2.130036254596884,788.0095587567124,1.5613902935939756,1471.6487371945077,1.7034080681535657,104.05466833451968,3.0593244067200964,119.56455027373954
2019-11-10,2.1340342304368445,1004.8242013046781,2.347762850450783,4673.667705268351,1.5108639073587273,824.4650370719645,1.7693903638631316,968.4350334063961,2.0713292243315777,32822.82835157875,2.6279399006733972,508.2442324082357,0.001,4.893051874637603,2.173062306408772,8655.03729459137,2.4331425590332394,7359.980691171366,1.8256183845956953,3033.450598295791,1.7423754438325894,15706.072060964445,2.648325507500089,21.197429747094013,2.836150715933984,55.210840694682645,2.222844664160018,778.721660098269,2.6241098403930505,917.1123756408703,1.717893388170054,85.91662500342255,2.2505265478400442,44.073640791120084
2019-11-11,2.135708054845887,915.940409898134,2.067222517803379,651.9331125032558,1.519969669536922,1546.1339528362005,1.8205103462443506,794.7490479352573,2.1418521985806813,20561.026696128916,2.627364875357194,576.6935630845403,0.001,4.893051874637603,2.1469758082509784,4310.866566207838,2.528251952356836,6243.683582428252,1.511987387852518,3115.0493643125983,2.068138424802051,5157.584183796309,2.0662478954685852,17.75750643222713,3.518528223548448,22.272508746648974,1.8677962744526513,338.76518207817617,2.626187247512282,1363.3111635649766,1.691745321875914,84.67185943444343,2.6865690739177674,306.07625592097196
2019-11-12,1.8640312016564557,270.89412911005815,2.7690359177093633,2793.7903096130813,1.714105125452729,1333.8710160827104,1.7788080160087751,273.21922927326136,2.0916590614922392,18997.89997156834,2.6783136220991723,251.636814962564,0.001,4.893051874637603,1.9147511003503612,11806.366285249807,2.2264729029324046,8945.822565990395,1.5114713257070465,1605.2956017621552,2.6423887188447597,4644.418993706644,2.6099815965277164,17.87288159667819,2.348618569460131,15.453152271946129,2.1628263285503815,1042.9939482548025,1.7113410961324984,1194.5018028932318,1.7577052804077997,86.99636158868663,2.635970487495694,136.07954225107795
2019-11-13,2.129424159692784,335.6173288164413,2.6495980477437104,1776.2079456199326,1.5429350016242163,385.8494074959017,2.0623124071605226,228.63156508365094,2.0912546297667296,16336.233268925047,2.621682373364478,446.9566433950976,0.001,4.893051874637603,1.9085616970600885,7233.837847752793,2.561931261236152,8984.641634691492,2.0704261578669048,1049.610094884929,1.8824692049441338,14076.490305652474,3.6123051865492313,17.089142922565394,3.8626498788062884,53.47689965391818,1.9772198219182084,757.2220131902345,2.0723925402620926,468.6279609723008,1.7187786194509231,64.21299507937084,3.536838877355363,191.602410733976
2019-11-14,2.1162998556998063,795.0285567485189,3.423157227938436,1472.16857158372,1.5711265578784732,248.4967557319979,2.069228988885869,1984.4608490581638,2.0721471808660628,37197.15701269906,2.6266613043060483,480.4477423497995,0.001,4.893051874637603,1.9768875634162129,4354.356835842671,2.437487904849336,3882.0603961115985,1.5639906980695124,2807.2337510967186,1.8316071266202258,11521.23426192811,2.0739830162376185,8.084456849247232,2.5645128810585582,40.081948120131074,2.3030594862983254,656.600772887545,1.5555540081360197,245.74779088567607,1.7743982222082524,125.72808840864144,2.616675763905895,334.01932376404903
2019-11-15,2.1334397875234146,589.9054200004041,2.64885739827675,695.2971416863829,1.7407844731067346,1421.5710259256248,1.7945630912191444,838.3724923249264,1.8895708102515787,11213.770715018225,2.6564021823990522,120.77996806168215,0.001,4.893051874637603,2.2374864667557786,8990.58005183859,2.287782148047797,6004.587507194827,3.6302416859427495,3176.2399641881584,1.7195991569198619,6638.1514170890005,2.63973853032748,12.946851134252775,2.6290703293139757,8.262479086266833,2.1159645772607116,1164.5861730312226,2.6620645049792424,654.6701276405207,1.9418813637734167,141.2359962892819,2.7504372507751174,127.14407615292619
2019-11-16,2.6594851116408345,738.6470208800368,2.6257564587685893,2798.7951453395435,1.6401301230505962,907.0737497030432,2.6369636178584326,1392.3976978776311,2.65736824141096,17165.835757244768,3.75432028876234,31.178054586823016,0.001,4.893051874637603,1.950203788276566,13318.230667403493,2.5842197302988597,6742.732934257996,1.5320886734358983,2833.9700671380588,1.7871117552776354,5655.463755219996,2.0669246157107324,18.772057635817696,2.743858717562102,9.445437475223297,1.998432896316111,1246.1202159922736,1.6168987492309586,745.6713808677325,1.8773454377252845,80.49724792586791,2.6645400867141866,96.37774738003806
2019-11-17,1.9680016509917966,722.9402536605103,2.6322416052726325,3526.6215516245084,1.596317410399151,428.6682424253619,2.6279254273423156,1528.7594265127163,2.6276240088108476,10471.964895757574,2.1726919570137007,399.0789475088369,0.001,4.893051874637603,2.0469411406401075,4281.460282860364,2.2424843061577495,6364.4853058449135,1.5580927749307616,2151.700636683576,2.5670383637355823,6953.448417813925,2.0656163393898375,17.31714762073034,2.8212492874010735,54.64303292126148,2.2911853220897362,441.50125148466464,1.7486123580084647,480.8311490072166,1.9055574968965172,128.6440392595556,2.71060681205064,537.8591572167998
2019-11-18,2.6608937909652206,894.6165276189822,2.577872308497919,301.4343412291558,1.5421514744056233,384.9986383263192,3.0183423344015585,489.86281358041435,2.6213099899140713,15637.184536516583,2.254847477806864,69.04594653830647,0.001,4.893051874637603,1.9643968579402888,11966.502171480786,2.3432057052466213,6136.667536960591,1.6224995871944246,2751.016617706366,1.741479143265112,11628.652396287558,2.6121424674580496,17.87341114283885,3.214733688755735,5.5459746620089385,2.2395338401436815,1191.2027559663088,1.581561667415875,483.4230266661592,2.1303410871162676,118.32674386862625,2.0969027357464425,98.12912683033653
2019-11-19,2.1101177971388836,795.0143012460237,2.758996720382425,3845.0467528211516,1.6118505220746688,499.86914815524005,1.879001917047188,1465.3449534728861,2.075630353117943,19940.193254706173,2.622532248214532,142.28099543512823,0.001,4.893051874637603,2.146923040321969,8909.836826854475,2.373644075944238,7781.500667553919,1.5445537461811911,1731.0375499572856,2.6292818490762513,5627.461372186557,3.6156544357815985,31.864944173256205,2.4962424656035633,66.02157017694898,2.2357130810886416,375.98786792712826,1.7446467120466869,820.2028965257564,1.8649103599667611,127.1195166971587,2.647649282273522,499.8443673973787
2019-11-20,1.8306838439288633,366.4652487510224,2.628571105071778,4129.335735832337,1.6019547927013917,551.6603064637072,1.788538403767798,467.04040856827316,2.621163327089055,12179.54369513438,2.630527381317388,319.9858842183145,0.001,4.893051874637603,2.11214175461838,5628.258135796463,2.300652737283854,8591.904366449719,1.7133107010379158,1317.4468172265324,2.629882558395181,12217.092916780235,3.6203762381919926,17.676499287261628,2.2513294799072554,32.93002680144279,2.613839657090126,735.8909984928958,1.5813422029151198,382.69002803155286,1.7773243714326186,56.55153194712585,2.1858069530680853,232.67357804039773
